"","city_id","consensus_label_majority","probability","pop","city_name","country","n_studies","cluster_name","Region"
"5948",6117,2,0.792865251607277,0.05,"Jesse","Nigeria",0,"Development first","Africa"
"5949",6118,0,0.325287332653615,0.101,"Lwishia","Democratic Republic of the Congo",0,"Mitigation first","Africa"
"5950",6119,3,0.587165088275863,0.052,"El Gadeeda","Egypt",0,"Urban planning first","Africa"
"5951",6120,0,0.711978130943077,0.121,"Giresun","Turkey",0,"Mitigation first","Europe"
"5952",6121,0,0.678824443909136,0.208,"Pyatigorsk","Russia",0,"Mitigation first","Europe"
"5953",6123,0,0.534931357602991,0.108,"Shahrud","Iran",1,"Mitigation first","Asia"
"5954",6124,3,0.617464243887771,0.064,"Jand","Pakistan",0,"Urban planning first","Asia"
"5955",6125,3,0.501829531126045,0.281,"Sirsa","India",1,"Urban planning first","Asia"
"5956",6126,2,0.727490532758996,0.176,"Gopalganj","Bangladesh",0,"Development first","Asia"
"5957",6127,3,0.369732652326151,0.065,"Fengqing County","China",0,"Urban planning first","Asia"
"5958",6128,2,0.506339366286651,0.151,"Phan Rang – Tháp Chàm","Vietnam",0,"Development first","Asia"
"5959",6129,2,0.791890828649837,0.123,"Heuleut","Indonesia",0,"Development first","Asia"
"5960",6130,0,0.552815302012001,0.184,"Mito","Japan",1,"Mitigation first","Asia"
"5961",6131,1,0.416653807542436,4.011,"Monterrey","México",29,"Mega all in","North America"
"5962",6132,1,0.383241718983907,0.117,"College Station","United States",12,"Mega all in","North America"
"5963",6133,3,0.622720740689903,0.115,"Barretos","Brazil",0,"Urban planning first","South America"
"5964",6134,0,0.625896766350016,0.117,"Polegate","United Kingdom",0,"Mitigation first","Europe"
"5965",6135,2,0.778713429555407,0.074,"Ifon","Nigeria",0,"Development first","Africa"
"5966",6136,3,0.32023380434988,0.141,"Mukanga","Democratic Republic of the Congo",0,"Urban planning first","Africa"
"5967",6137,3,0.582738723679991,0.061,"Al Aras","Egypt",0,"Urban planning first","Africa"
"5968",6138,0,0.382794450890911,0.103,"Kilis","Turkey",1,"Mitigation first","Europe"
"5969",6139,0,0.771590386585965,0.091,"Mineralnye Vody","Russia",0,"Mitigation first","Europe"
"5970",6141,0,0.476804126361673,0.707,"Shiraz","Iran",72,"Mitigation first","Asia"
"5971",6142,2,0.476713009148483,0.131,"Mirpur Mathelo","Pakistan",1,"Development first","Asia"
"5972",6143,1,0.485837388755269,7.899,"Ahmedabad","India",129,"Mega all in","Asia"
"5973",6144,2,0.797732738181314,0.083,"Balipara","Bangladesh",0,"Development first","Asia"
"5974",6145,3,0.39252556159393,0.085,"Binchuan","China",0,"Urban planning first","Asia"
"5975",6146,2,0.541161295368505,0.069,"Cam Ranh","Vietnam",0,"Development first","Asia"
"5976",6147,2,0.80310720327571,0.088,"Jatibarang","Indonesia",0,"Development first","Asia"
"5977",6148,0,0.434328368236256,0.064,"Tsukuba","Japan",18,"Mitigation first","Asia"
"5978",6149,3,0.677703050736352,0.084,"Ciudad Mante","México",0,"Urban planning first","North America"
"5979",6150,1,0.379629181919714,0.051,"Greatwood","United States",0,"Mega all in","North America"
"5980",6151,0,0.59468129706548,0.135,"Lages","Brazil",5,"Mitigation first","South America"
"5981",6152,0,0.568817832857652,0.105,"Basildon","United Kingdom",0,"Mitigation first","Europe"
"5982",6153,2,0.682392555026261,0.123,"Oka-Akoko","Nigeria",0,"Development first","Africa"
"5983",6154,2,0.411812185569106,0.056,"Songwe","Democratic Republic of the Congo",0,"Development first","Africa"
"5984",6155,3,0.572392698270491,0.254,"Al-Wasitah","Egypt",0,"Urban planning first","Africa"
"5985",6156,0,0.523912819566721,0.06,"Büyükpınar","Turkey",0,"Mitigation first","Europe"
"5986",6157,0,0.855911935205848,0.096,"Elista","Russia",1,"Mitigation first","Europe"
"5987",6158,3,0.482040002390611,0.135,"Meki","Ethiopia",0,"Urban planning first","Africa"
"5988",6159,0,0.538414381793109,0.061,"Galikash","Iran",0,"Mitigation first","Asia"
"5989",6160,3,0.666194526326751,0.071,"Totalai","Pakistan",0,"Urban planning first","Asia"
"5990",6161,2,0.466734611622327,0.059,"Changodar","India",0,"Development first","Asia"
"5991",6162,2,0.782202839881417,0.067,"Bokainagar","Bangladesh",0,"Development first","Asia"
"5992",6163,0,0.451590129166262,0.066,"Hengshan","China",0,"Mitigation first","Asia"
"5993",6164,2,0.806226270834053,0.073,"Banjaran","Indonesia",0,"Development first","Asia"
"5994",6165,0,0.594681909252508,0.096,"Hitachinaka","Japan",0,"Mitigation first","Asia"
"5995",6166,0,0.51157860058565,0.051,"Xicotepec de Juárez","México",0,"Mitigation first","North America"
"5996",6167,0,0.345273651050232,4.301,"Houston","United States",292,"Mitigation first","North America"
"5997",6168,1,0.33452062262008,0.116,"Paranoá","Brazil",0,"Mega all in","South America"
"5998",6169,0,0.587748897396904,0.106,"Chelmsford","United Kingdom",1,"Mitigation first","Europe"
"5999",6170,2,0.712149219813525,0.15,"Isanlu Mopo","Nigeria",0,"Development first","Africa"
"6000",6171,2,0.387208506369291,0.11,"Kabalo","Democratic Republic of the Congo",0,"Development first","Africa"
"6001",6172,3,0.619915846142241,0.104,"Bush","Egypt",0,"Urban planning first","Africa"
"6002",6173,0,0.375190300264418,1.681,"Gaziantep","Turkey",19,"Mitigation first","Europe"
"6003",6174,0,0.637952161539933,0.111,"Syzran","Russia",0,"Mitigation first","Europe"
"6004",6175,0,0.333241359701757,0.147,"Kefole","Ethiopia",0,"Mitigation first","Africa"
"6005",6177,0,0.76070898534692,0.061,"Bisham","Pakistan",0,"Mitigation first","Asia"
"6006",6178,2,0.483174119309758,0.732,"Bhavnagar","India",0,"Development first","Asia"
"6007",6179,2,0.789234493656554,0.218,"Netrokona","Bangladesh",0,"Development first","Asia"
"6008",6180,0,0.690935514788718,0.158,"Jungar","China",1,"Mitigation first","Asia"
"6009",6181,2,0.698238632791298,1.634,"Cirebon","Indonesia",16,"Development first","Asia"
"6010",6182,0,0.474672342630941,0.135,"Tsuchiura","Japan",0,"Mitigation first","Asia"
"6011",6183,0,0.61385883081155,0.511,"Oaxaca de Juárez","México",0,"Mitigation first","North America"
"6012",6184,0,0.418419708843129,0.077,"White Settlement","United States",0,"Mitigation first","North America"
"6013",6185,3,0.455145467018115,0.054,"Ibitinga","Brazil",1,"Urban planning first","South America"
"6014",6186,0,0.586352250611182,0.248,"Gillingham","United Kingdom",0,"Mitigation first","Europe"
"6015",6187,2,0.77143056047352,0.051,"Okwagbe","Nigeria",0,"Development first","Africa"
"6016",6188,2,0.417385712681311,0.141,"Ankoro","Democratic Republic of the Congo",0,"Development first","Africa"
"6017",6189,3,0.525436921821502,0.067,"Dayr Abu Hinnis","Egypt",0,"Urban planning first","Africa"
"6018",6190,0,0.439176529359913,0.148,"Nizip","Turkey",1,"Mitigation first","Europe"
"6019",6191,0,0.65724897710085,0.082,"Glazov","Russia",1,"Mitigation first","Europe"
"6020",6192,3,0.423503367985345,0.055,"Alem Ketema","Ethiopia",0,"Urban planning first","Africa"
"6021",6193,0,0.46795532043446,0.116,"Marvdasht","Iran",2,"Mitigation first","Asia"
"6022",6194,2,0.520595312722999,0.132,"Tando Muhammad Khan","Pakistan",0,"Development first","Asia"
"6023",6195,2,0.525186043860086,0.079,"Mansa","India",0,"Development first","Asia"
"6024",6196,2,0.850783338895454,0.124,"Gafargaon","Bangladesh",0,"Development first","Asia"
"6025",6197,0,0.413399558698017,0.146,"Dayi","China",0,"Mitigation first","Asia"
"6026",6198,2,0.806351478335641,0.149,"Arjawinangun","Indonesia",0,"Development first","Asia"
"6027",6199,0,0.434342998756026,0.056,"Ushiku","Japan",0,"Mitigation first","Asia"
"6028",6200,0,0.540459715533549,0.321,"Orizaba","México",2,"Mitigation first","North America"
"6029",6201,0,0.410757472238374,0.268,"Edgecliff Village","United States",0,"Mitigation first","North America"
"6030",6202,0,0.348824779067812,0.094,"São Sebastião","Brazil",0,"Mitigation first","South America"
"6031",6203,0,0.581180630206471,0.105,"Maidstone","United Kingdom",2,"Mitigation first","Europe"
"6032",6204,2,0.481857237931106,0.086,"Anka","Nigeria",0,"Development first","Africa"
"6033",6205,2,0.380182357281099,0.349,"Mulongo","Democratic Republic of the Congo",0,"Development first","Africa"
"6034",6206,3,0.666648179633954,0.138,"Al Ayyat","Egypt",0,"Urban planning first","Africa"
"6035",6207,0,0.746300945773121,0.51,"Malatya","Turkey",4,"Mitigation first","Europe"
"6036",6208,0,0.604528972805204,0.118,"Balakovo","Russia",1,"Mitigation first","Europe"
"6037",6209,3,0.444353645778551,0.421,"Bishoftu","Ethiopia",3,"Urban planning first","Africa"
"6038",6211,0,0.855366764168581,0.098,"Pattan","Pakistan",0,"Mitigation first","Asia"
"6039",6212,2,0.516751966737156,0.116,"Dholka","India",0,"Development first","Asia"
"6040",6213,2,0.659395971153243,0.12,"Bagerhat","Bangladesh",3,"Development first","Asia"
"6041",6214,0,0.567967301210974,0.51,"Yulin","China",0,"Mitigation first","Asia"
"6042",6215,2,0.784018803078016,0.657,"Kuningan","Indonesia",1,"Development first","Asia"
"6043",6216,0,0.556304372763694,0.056,"Narita","Japan",0,"Mitigation first","Asia"
"6044",6217,3,0.461760079701297,0.329,"Ciudad Victoria","México",2,"Urban planning first","North America"
"6045",6218,0,0.418019321838626,0.102,"Fort Worth","United States",0,"Mitigation first","North America"
"6046",6219,3,0.7048688257492,0.102,"Araguari","Brazil",0,"Urban planning first","South America"
"6047",6220,0,0.63989447415156,0.091,"Hastings","United Kingdom",2,"Mitigation first","Europe"
"6048",6222,2,0.70088129539353,0.068,"Poko","Democratic Republic of the Congo",0,"Development first","Africa"
"6049",6223,3,0.565746916199558,0.186,"Girza","Egypt",0,"Urban planning first","Africa"
"6050",6224,3,0.38037670977626,0.078,"Birecik","Turkey",0,"Urban planning first","Europe"
"6051",6225,0,0.789809483096227,0.114,"Georgiyevsk","Russia",0,"Mitigation first","Europe"
"6052",6227,3,0.570039211620114,0.063,"Firuzabad","Iran",0,"Urban planning first","Asia"
"6053",6228,2,0.521601873783701,0.146,"Layyah","Pakistan",2,"Development first","Asia"
"6054",6229,0,0.342193385358112,2.323,"Ludhiana","India",7,"Mitigation first","Asia"
"6055",6230,2,0.737910425714141,0.12,"Rajoir","Bangladesh",0,"Development first","Asia"
"6056",6231,3,0.394435253655737,0.059,"Midu","China",0,"Urban planning first","Asia"
"6057",6232,2,0.787321333775401,0.126,"Banjar","Indonesia",0,"Development first","Asia"
"6058",6233,0,0.590832101139683,0.177,"Kisarazu","Japan",0,"Mitigation first","Asia"
"6059",6234,0,0.579875901485975,0.054,"Montemorelos","México",0,"Mitigation first","North America"
"6060",6235,0,0.414462382687914,0.103,"Handley","United States",0,"Mitigation first","North America"
"6061",6236,0,0.408636846744273,0.187,"Planaltina","Brazil",0,"Mitigation first","South America"
"6062",6237,0,0.588379164137565,0.266,"Southend-on-Sea","United Kingdom",0,"Mitigation first","Europe"
"6063",6238,3,0.486277562419318,0.06,"Bena","Nigeria",0,"Urban planning first","Africa"
"6064",6239,2,0.375568929653978,0.18,"Mukubu","Democratic Republic of the Congo",0,"Development first","Africa"
"6065",6240,3,0.593338172743036,0.084,"Ar Riyaḑ","Egypt",0,"Urban planning first","Africa"
"6066",6241,0,0.504554448587827,0.229,"Adıyaman","Turkey",2,"Mitigation first","Europe"
"6067",6242,0,0.69227134200826,0.095,"Dimitrovgrad","Russia",0,"Mitigation first","Europe"
"6068",6243,3,0.383360636320269,0.21,"Bonsa Bota","Ethiopia",0,"Urban planning first","Africa"
"6069",6244,3,0.384540206884682,0.198,"Tasouj","Iran",0,"Urban planning first","Asia"
"6070",6245,2,0.476071961225198,0.119,"Daharki","Pakistan",0,"Development first","Asia"
"6071",6246,3,0.572929930799177,0.164,"Barnala","India",0,"Urban planning first","Asia"
"6072",6247,2,0.73342781222656,0.173,"Mathbarer Char","Bangladesh",0,"Development first","Asia"
"6073",6248,3,0.388479603730109,0.091,"Xiangyun","China",1,"Urban planning first","Asia"
"6074",6249,2,0.801011288634806,0.074,"Karangampel","Indonesia",0,"Development first","Asia"
"6075",6250,0,0.583054878196492,0.066,"Kamisu","Japan",0,"Mitigation first","Asia"
"6076",6251,0,0.401551926342731,0.082,"Cadereyta Jiménez","México",0,"Mitigation first","North America"
"6077",6252,0,0.410866216844291,0.524,"North Richland Hills","United States",0,"Mitigation first","North America"
"6078",6253,3,0.74674792752491,0.079,"Planaltina","Brazil",0,"Urban planning first","South America"
"6079",6254,0,0.616108157454349,0.12,"Colchester","United Kingdom",1,"Mitigation first","Europe"
"6080",6255,2,0.664337520264227,0.063,"Orerokpe","Nigeria",0,"Development first","Africa"
"6081",6256,3,0.365096894706737,0.233,"Kipushi","Democratic Republic of the Congo",0,"Urban planning first","Africa"
"6082",6257,3,0.550869856974795,0.385,"Mit Habib","Egypt",0,"Urban planning first","Africa"
"6083",6258,0,0.767702515878053,0.095,"Akçaabat","Turkey",0,"Mitigation first","Europe"
"6084",6259,0,0.636110577757703,0.058,"Chistopol","Russia",0,"Mitigation first","Europe"
"6085",6260,3,0.671840207264313,0.152,"Adigrat","Ethiopia",0,"Urban planning first","Africa"
"6086",6261,0,0.409366781384179,0.846,"Kavar","Iran",0,"Mitigation first","Asia"
"6087",6262,2,0.484367242707414,0.193,"Tando Allahyar","Pakistan",0,"Development first","Asia"
"6088",6263,2,0.52336764739068,0.051,"Vijapur","India",0,"Development first","Asia"
"6089",6264,2,0.471623178390716,0.055,"Rajendrapur","Bangladesh",0,"Development first","Asia"
"6090",6265,0,0.592871423571385,0.23,"Qionglai","China",0,"Mitigation first","Asia"
"6091",6266,2,0.792956658712763,0.102,"Pangandaran","Indonesia",1,"Development first","Asia"
"6092",6267,0,0.591188510737412,0.056,"Mobara","Japan",0,"Mitigation first","Asia"
"6093",6268,0,0.401796767955708,0.224,"El Puente","México",0,"Mitigation first","North America"
"6094",6269,0,0.417155042811462,0.699,"Arlington","United States",9,"Mitigation first","North America"
"6095",6270,0,0.452878344330701,0.064,"Campo Largo","Brazil",0,"Mitigation first","South America"
"6096",6271,0,0.596646576710387,0.074,"Ashford","United Kingdom",0,"Mitigation first","Europe"
"6097",6272,2,0.748399709028188,0.086,"Bomadi","Nigeria",0,"Development first","Africa"
"6098",6273,3,0.348144612362942,0.431,"Kongolo","Democratic Republic of the Congo",0,"Urban planning first","Africa"
"6099",6274,3,0.58521320137691,0.079,"Bahma","Egypt",0,"Urban planning first","Africa"
"6100",6275,0,0.734061600400579,0.328,"Trabzon","Turkey",13,"Mitigation first","Europe"
"6101",6276,0,0.543188027060506,0.313,"Тимофеевка","Russia",0,"Mitigation first","Europe"
"6102",6277,0,0.354257291833891,0.382,"Mek'elē","Ethiopia",0,"Mitigation first","Africa"
"6103",6279,3,0.704298323210933,0.23,"Attock","Pakistan",0,"Urban planning first","Asia"
"6104",6280,2,0.515971012861227,0.207,"Gandhinagar","India",4,"Development first","Asia"
"6105",6281,2,0.829070748613485,0.055,"Kotalipara","Bangladesh",0,"Development first","Asia"
"6106",6282,0,0.760863938864277,0.059,"Horinger","China",0,"Mitigation first","Asia"
"6107",6283,2,0.778787901522672,0.073,"Banjarsari","Indonesia",0,"Development first","Asia"
"6108",6284,0,0.417884732219954,0.107,"Teziutlán","México",0,"Mitigation first","North America"
"6109",6285,1,0.369939513891535,0.398,"The Woodlands","United States",1,"Mega all in","North America"
"6110",6286,3,0.546523361431351,0.071,"Bebedouro","Brazil",0,"Urban planning first","South America"
"6111",6287,0,0.594147596267639,0.052,"Canterbury","United Kingdom",3,"Mitigation first","Europe"
"6112",6288,2,0.511487051917885,0.413,"Bida","Nigeria",0,"Development first","Africa"
"6113",6289,3,0.37076305365502,0.158,"Mwadingusha","Democratic Republic of the Congo",0,"Urban planning first","Africa"
"6114",6290,3,0.550459369419612,0.067,"Dayr al Barsha","Egypt",0,"Urban planning first","Africa"
"6115",6291,0,0.424313226154204,0.081,"Kâhta","Turkey",0,"Mitigation first","Europe"
"6116",6292,0,0.888297455255098,0.056,"Baksan","Russia",0,"Mitigation first","Europe"
"6117",6293,3,0.389574039676593,0.055,"Kersa","Ethiopia",0,"Urban planning first","Africa"
"6118",6296,2,0.523255375238139,0.053,"Talaja","India",0,"Development first","Asia"
"6119",6297,2,0.772686754457765,1.512,"Kishoreganj","Bangladesh",1,"Development first","Asia"
"6120",6298,0,0.41971973989511,0.184,"Chongzhou","China",0,"Mitigation first","Asia"
"6121",6299,2,0.79208580149782,0.144,"Karangwareng","Indonesia",0,"Development first","Asia"
"6122",6300,3,0.525952535724987,0.073,"Linares","México",2,"Urban planning first","North America"
"6123",6301,0,0.367450973059916,0.086,"Webster","United States",0,"Mitigation first","North America"
"6124",6302,3,0.593758269308193,0.086,"Catalão","Brazil",1,"Urban planning first","South America"
"6125",6303,0,0.569182507169347,0.171,"Ipswich","United Kingdom",2,"Mitigation first","Europe"
"6126",6304,2,0.768760746270822,0.068,"Aiyetoro Gbede","Nigeria",0,"Development first","Africa"
"6127",6305,3,0.308767499610921,0.122,"Kyolo","Democratic Republic of the Congo",0,"Urban planning first","Africa"
"6128",6306,3,0.578796954320648,0.068,"Kafr Al-Amir Abd Allah","Egypt",0,"Urban planning first","Africa"
"6129",6307,3,0.411991294493947,0.098,"Suruç","Turkey",0,"Urban planning first","Europe"
"6130",6308,0,0.86931062615594,0.057,"Budyonnovsk","Russia",0,"Mitigation first","Europe"
"6131",6309,3,0.490526201959067,0.107,"Shakiso","Ethiopia",0,"Urban planning first","Africa"
"6132",6311,3,0.74426579134222,0.281,"Hazro","Pakistan",0,"Urban planning first","Asia"
"6133",6312,2,0.505932906449545,0.075,"Mansa","India",0,"Development first","Asia"
"6134",6313,2,0.795210688631916,0.186,"Nandail","Bangladesh",0,"Development first","Asia"
"6135",6314,0,0.465873336065017,0.078,"Longxian","China",0,"Mitigation first","Asia"
"6136",6315,2,0.777364886458806,0.105,"Majenang","Indonesia",0,"Development first","Asia"
"6137",6316,3,0.463487625650668,0.228,"Córdoba","México",4,"Urban planning first","North America"
"6138",6317,0,0.38717598265593,0.15,"Jacinto City","United States",0,"Mitigation first","North America"
"6139",6318,0,0.45120656824546,0.076,"Avaré","Brazil",0,"Mitigation first","South America"
"6140",6319,0,0.626695624939332,0.052,"Folkestone","United Kingdom",1,"Mitigation first","Europe"
